target,text,num_characters,num_words,num_sentences,transformed_text
0,eh u send wrongli lar,24,6,1,eh u send wrongli lar
0,hey ad crap nite borin without ya 2 boggi u bore biatch thanx u wait til nxt time il ave ya,118,29,2,hey ad crap nite borin without ya 2 boggi u bore biatch thanx u wait til nxt time il ave ya
0,ok shall talk,22,6,1,ok shall talk
0,dont hesit know second time weak like keep notebook eat day anyth chang day sure noth,210,45,3,dont hesit know second time weak like keep notebook eat day anyth chang day sure noth
0,hey pay salari de lt gt,50,18,3,hey pay salari de lt gt
0,anoth month need chocol weed alcohol,49,10,2,anoth month need chocol weed alcohol
0,start search get job great potenti talent,87,17,1,start search get job great potenti talent
0,reckon need town eightish walk carpark,61,14,1,reckon need town eightish walk carpark
1,congrat 2 mobil 3g videophon r call 09063458130 videochat wid mate play java game dload polyph music nolin rentl,141,29,4,congrat 2 mobil 3g videophon r call 09063458130 videochat wid mate play java game dload polyph music nolin rentl
0,look fuckin time fuck think,54,13,2,look fuckin time fuck think
0,yo guess drop,28,6,1,yo guess drop
0,carlo say mu lt gt minut,49,16,1,carlo say mu lt gt minut
0,offic call lt gt min,53,20,2,offic call lt gt min
0,geeee miss alreadi know think fuck ca wait till next year togeth love kiss,145,36,4,geeee miss alreadi know think fuck ca wait till next year togeth love kiss
0,yun ubi one say wan call 67441233 look got ubi cre ubi tech 1st 5wkg,162,29,2,yun ubi one say wan call 67441233 look got ubi cre ubi tech 1st 5wkg
0,ugh got ta drive back sd la butt sore,53,16,3,ugh got ta drive back sd la butt sore
0,26th juli,12,3,1,26th juli
0,hi im relax time ever get 7am everi day parti good night get home tomorrow 5ish,142,34,4,hi im relax time ever get 7am everi day parti good night get home tomorrow 5ish
0,ìï wan come come lor din c stripe skirt,73,19,2,ìï wan come come lor din c stripe skirt
0,xma stori peac xma msg love xma miracl jesu hav bless month ahead amp wish u merri xma,129,31,3,xma stori peac xma msg love xma miracl jesu hav bless month ahead amp wish u merri xma
0,ca number,33,11,1,ca number
0,chang e one next escal,47,11,2,chang e one next escal
0,yetund class run water make pl,72,19,1,yetund class run water make pl
0,lot happen feel quiet beth aunt charli work lot helen mo,148,36,5,lot happen feel quiet beth aunt charli work lot helen mo
0,wait 4 bu stop aft ur lect lar dun c go get car come back n pick,107,31,2,wait 4 bu stop aft ur lect lar dun c go get car come back n pick
0,aight thank comin,41,9,1,aight thank comin
0,heard abt tat,23,7,1,heard abt tat
1,pleas call custom servic repres freephon 0808 145 4742 guarante cash prize,149,25,1,plea call custom servic repr freephon 0808 145 4742 guarant cash prize
0,ye realli great bhaji told kalli best cricket sachin world tough get,104,24,1,ye realli great bhaji told kalli best cricket sachin world tough get
0,lt gt think say syllabu,45,15,2,lt gt think say syllabu
0,umma say anyth,26,6,2,umma say anyth
0,give sec think think,37,9,1,give sec think think
1,panason bluetoothhdset free nokia free motorola free doublemin doubletxt orang contract call mobileupd8 08000839402 call 2optout,150,25,4,panason bluetoothhdset free nokia free motorola free doublemin doubletxt orang contract call mobileupd8 08000839402 call 2optout
0,quit know still ca get hold anyon cud pick bout see pub,132,36,3,quit know still ca get hold anyon cud pick bout see pub
0,poyyarikatur kolathupalayam unjalur post erod di lt gt,63,18,1,poyyarikatur kolathupalayam unjalur post erod di lt gt
0,dear hero leav qatar tonit apt keep touch lt email gt kerala,108,27,1,dear hero leav qatar tonit apt keep touch lt email gt kerala
0,lol would mom would fit tell whole famili crazi terribl,93,21,1,lol would mom would fit tell whole famili crazi terribl
0,got home babe still awak,43,11,1,got home babe still awak
0,dunno close oredi ìï v fan,46,12,1,dunno close oredi ìï v fan
0,buy pizza meat lover suprem u get pick,56,15,3,buy pizza meat lover suprem u get pick
0,ya told ask wat matter,37,10,1,ya told ask wat matter
0,dear regret cudnt pick frm ctla cochin mobil car ent style ishtamayoo happi bakrid,124,25,1,dear regret cudnt pick frm ctla cochin mobil car ent style ishtamayoo happi bakrid
1,free 1st week no1 nokia tone 4 ur mob everi week txt nokia 8007 get txting tell ur mate pobox 36504 w45wq,158,30,2,free 1st week no1 nokia tone 4 ur mob everi week txt nokia 8007 get txting tell ur mate pobox 36504 w45wq
0,shall send exe mail id,38,10,1,shall send exe mail id
0,nope watch tv home go v bore,53,13,2,nope watch tv home go v bore
0,know wait check,31,9,1,know wait check
0,good afternoon gloriou anniversari day sweet j hope find happi content prey think send teas kiss across sea coax imag fond souveni,224,46,4,good afternoon gloriou anniversari day sweet j hope find happi content prey think send tea kiss across sea coax imag fond souveni
1,guess somebodi know secretli fanci wan na find give us call 09065394514 landlin datebox1282essexcm61xn 18,156,29,4,guess somebodi know secretli fanci wan na find give us call 09065394514 landlin datebox1282essexcm61xn 18
0,still tonight,24,6,1,still tonight
0,may call later pl,24,6,1,may call later pl
0,pattern recent crap weekend,52,10,1,pattern recent crap weekend
0,sore throat scratch talk,48,12,2,sore throat scratch talk
0,ye da plm ur offic,28,8,2,ye da plm ur offic
0,around still asleep v,43,11,2,around still asleep v
0,lol forgot eh ye bring babe,49,14,2,lol forgot eh ye bring babe
0,good find way,26,8,1,good find way
0,use foreign stamp countri good lectur,58,12,2,use foreign stamp countri good lectur
0,yup bath liao,17,4,1,yup bath liao
0,happi new year man,26,6,1,happi new year man
0,oh mr sheffield wan na play game okay boss nanni give rais give one,127,36,5,oh mr sheffield wan na play game okay boss nanni give rai give one
0,zoe hit 2 im fuck shitin il defo tri hardest 2 cum 2morow luv u million lekdog,103,22,1,zoe hit 2 im fuck shitin il defo tri hardest 2 cum 2morow luv u million lekdog
0,hello babi get back mom set comput fill belli goe loverboy miss alreadi sigh,157,37,5,hello babi get back mom set comput fill belli goe loverboy miss alreadi sigh
0,blanket suffici thx,34,7,1,blanket suffici thx
0,naughti littl thought better flirt flirt n flirt rather love someon n gettin hurt hurt n hurt gud nyt,128,30,1,naughti littl thought better flirt flirt n flirt rather love someon n gettin hurt hurt n hurt gud nyt
0,edison rightli said fool ask question wise man know us speechless viva gm,143,31,1,edison rightli said fool ask question wise man know us speechless viva gm
0,talk that de wont,51,12,2,talk de wont
0,today go colleg abl atten class,60,14,1,today go colleg abl atten class
0,class holla later,30,8,2,class holla later
0,easi ah sen got select mean good,41,10,1,easi ah sen got select mean good
0,mmm that better got roast iåõd b better drink 2 good indian,103,27,3,mmm better got roast iåõd b better drink 2 good indian
1,know someon know fanci call 09058097218 find pobox 6 ls15hb 150p,101,22,3,know someon know fanci call 09058097218 find pobox 6 ls15hb 150p
0,come round,19,6,1,come round
0,1 thing chang sentenc want 2 concentr educ career im leav,114,25,2,1 thing chang sentenc want 2 concentr educ career im leav
1,1000 flirt txt girl bloke ur name age eg girl zoe 18 8007 join get chat,104,27,2,1000 flirt txt girl bloke ur name age eg girl zoe 18 8007 join get chat
0,walk hour 2 c u doesnåõt show care wont u believ im seriou,78,20,2,walk hour 2 c u doesnåõt show care wont u believ im seriou
1,18 day euro2004 kickoff u kept inform latest news result daili unsubscrib send get euro stop 83222,135,28,3,18 day euro2004 kickoff u kept inform latest news result daili unsubscrib send get euro stop 83222
0,avail soire june 3rd,41,9,1,avail soir june 3rd
0,u noe wat time e place dat sell 4d close,46,12,1,u noe wat time e place dat sell 4d close
0,got anoth job one hospit data analysi someth start monday sure thesi got finish,136,28,3,got anoth job one hospit data analysi someth start monday sure thesi got finish
0,jay get realli impati belliger,46,7,1,jay get realli impati bellig
0,hiya comin 2 bristol 1 st week april le got rudi new yr eve drunk u bak colleg yet work send ink 2 bath,157,39,4,hiya comin 2 bristol 1 st week april le got rudi new yr eve drunk u bak colleg yet work send ink 2 bath
0,work pleas call,24,7,2,work plea call
0,u drive lor,17,5,1,u drive lor
0,ard 515 like dat,20,7,2,ard 515 like dat
0,tell femal v throw decid get,84,21,2,tell femal v throw decid get
1,eastend tv quiz flower dot compar violet tulip lili txt e f 84025 4 chanc 2 win cash,153,33,3,eastend tv quiz flower dot compar violet tulip lili txt e f 84025 4 chanc 2 win cash
0,work technic support voic field,63,11,1,work technic support voic field
0,might come kerala 2 prepar take leav finalis plan travel finish urgent work,155,31,1,might come kerala 2 prepar take leav finali plan travel finish urgent work
0,sure time tho sure get librari class tri see point good eve,122,30,4,sure time tho sure get librari class tri see point good eve
1,new local date area lot new peopl regist area repli date start 18 replys150,143,28,3,new local date area lot new peopl regist area repli date start 18 replys150
0,fine bitch later,50,13,1,fine bitch later
0,mum went 2 dentist,25,7,1,mum went 2 dentist
0,free call sir wait,44,12,2,free call sir wait
0,meet u work tel shall work tomorrow,65,17,4,meet u work tel shall work tomorrow
1,someon u know ask date servic 2 contact cant guess call 09058091854 reveal po box385 m6 6wu,134,28,4,someon u know ask date servic 2 contact cant guess call 09058091854 reveal po box385 m6 6wu
0,ju finish bath,21,4,1,ju finish bath
0,alright make sure car back tonight,47,11,1,alright make sure car back tonight
1,urgent tri contact today draw show prize guarante call 09050003091 land line claim c52 valid12hr,157,31,5,urgent tri contact today draw show prize guarant call 09050003091 land line claim c52 valid12hr
1,dear u invit xchat final attempt contact u txt chat 86688,90,21,3,dear u invit xchat final attempt contact u txt chat 86688
0,lul im gettin juici gossip hospit two nurs talk fat gettin one think she obes oyea,135,29,4,lul im gettin juici gossip hospit two nur talk fat gettin one think obe oyea
0,aight ill get fb coupl minut,39,9,1,aight ill get fb coupl minut
0,oi ami parchi na kicchu kaaj kort iccha korch na phone ta tul na plz plz,83,23,6,oi ami parchi na kicchu kaaj kort iccha korch na phone ta tul na plz plz
0,download clear movi dvd copi,44,9,2,download clear movi dvd copi
0,yep pretti sculptur,28,6,1,yep pretti sculptur
0,convey regard,24,5,1,convey regard
0,watch surya movi 6 pm vijay movi pokkiri,67,14,3,watch surya movi 6 pm vijay movi pokkiri
0,tell happen dont behav like ok need say,67,16,2,tell happen dont behav like ok need say
0,u get pic msg phone,33,9,1,u get pic msg phone
0,send someon els,24,7,1,send someon el
0,wat make peopl dearer de happi dat u feel u meet de pain u feel u miss dem,119,29,2,wat make peopl dearer de happi dat u feel u meet de pain u feel u miss dem
0,love start feel need everi time around first thing come would start day end everi time everi breath life happen around life name would cri give happi take readi fight anyon love craziest thing proov anyon girl beauti ladi whole alway sing prais start make chicken curri end maki beauti get everi morn thank god day would like say lot tell later,910,175,1,love start feel need everi time around first thing come would start day end everi time everi breath life happen around life name would cri give happi take readi fight anyon love craziest thing proov anyon girl beauti ladi whole alway sing prai start make chicken curri end maki beauti get everi morn thank god day would like say lot tell later
0,like needl clock though v r clock v r nt abl 2 met evn v meet itz 4few second bt v alwi stay conect gud 9t,158,45,5,like needl clock though v r clock v r nt abl 2 met evn v meet itz 4few second bt v alwi stay conect gud 9t
0,think spatula hand,35,9,1,think spatula hand
0,never noth,24,5,1,never noth
1,award sipix digit camera call 09061221061 landlin deliveri within 28day cs box177 m221bp 2yr warranti 150ppm 16 p,153,32,9,award sipix digit camera call 09061221061 landlin deliveri within 28day cs box177 m221bp 2yr warranti 150ppm 16 p
0,goodmorn today late lt decim gt min,53,15,1,goodmorn today late lt decim gt min
1,win urgent mobil number award prize guarante call 09061790121 land line claim 3030 valid 12hr 150ppm,147,26,3,win urgent mobil number award prize guarant call 09061790121 land line claim 3030 valid 12hr 150ppm
